Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1579388400.0 5.7 311 0 NA NA NA NA NA NA 509 0 NA NA NA NA NA NA 986 235 NA NA NA NA NA NA 932 333 NA NA NA NA NA NA
1579388400.0 500199.0 189 NA NA NA NA NA NA NA 395 NA NA NA NA NA NA NA 2078 NA NA NA NA NA NA NA 1224 NA NA NA NA NA NA NA
1579388400.0 500200.0 NA 182 491 0 NA NA NA NA NA 403 600 0 NA NA NA NA NA 5891 2262 463 NA NA NA NA NA 3723 2082 620 NA NA NA NA
1579388400.0 500202.0 NA 188 515 0 NA NA NA NA NA 394 637 0 NA NA NA NA NA 5683 2733 479 NA NA NA NA NA 3895 1835 598 NA NA NA NA
1579388400.0 500203.0 NA 180 509 0 NA NA NA NA NA 429 638 0 NA NA NA NA NA 7026 2459 466 NA NA NA NA NA 3794 2056 588 NA NA NA NA
1579388400.0 500204.0 NA 180 513 0 NA NA NA NA NA 437 628 0 NA NA NA NA NA 5425 2586 480 NA NA NA NA NA 4142 2252 546 NA NA NA NA
1579388400.0 500205.0 NA 181 510 0 NA NA NA NA NA 408 621 0 NA NA NA NA NA 5278 2384 464 NA NA NA NA NA 3784 2150 596 NA NA NA NA
1579388400.0 500206.0 NA 179 495 0 NA NA NA NA NA 412 603 0 NA NA NA NA NA 6098 2260 469 NA NA NA NA NA 3788 2143 580 NA NA NA NA
1579388400.0 500207.0 NA 168 493 0 NA NA NA NA NA 414 606 0 NA NA NA NA NA 6142 2250 454 NA NA NA NA NA 3599 1886 558 NA NA NA NA
1579388400.0 50200.0 NA 167 572 0 NA NA NA NA NA 375 717 0 NA NA NA NA NA 1383 2270 470 NA NA NA NA NA 1062 2047 593 NA NA NA NA
1579388400.0 50202.0 NA 173 577 0 NA NA NA NA NA 374 731 0 NA NA NA NA NA 1305 2666 478 NA NA NA NA NA 1113 2067 636 NA NA NA NA
1579388400.0 50203.0 NA 176 563 0 NA NA NA NA NA 383 729 0 NA NA NA NA NA 1516 2577 478 NA NA NA NA NA 944 2015 611 NA NA NA NA
1579388400.0 50204.0 NA 172 591 0 NA NA NA NA NA 375 723 0 NA NA NA NA NA 1285 2488 470 NA NA NA NA NA 914 2053 598 NA NA NA NA
1579388400.0 50205.0 NA 176 559 0 NA NA NA NA NA 383 734 0 NA NA NA NA NA 1426 2470 472 NA NA NA NA NA 923 2232 627 NA NA NA NA
1579388400.0 50206.0 NA 181 586 0 NA NA NA NA NA 375 748 0 NA NA NA NA NA 1462 2694 470 NA NA NA NA NA 1071 2153 578 NA NA NA NA
1579388400.0 50207.0 NA 173 580 0 NA NA NA NA NA 374 716 0 NA NA NA NA NA 1243 2423 462 NA NA NA NA NA 856 2557 603 NA NA NA NA
1579388400.0 50208.0 NA 183 607 0 NA NA NA NA NA 375 790 0 NA NA NA NA NA 1515 3521 482 NA NA NA NA NA 946 2543 617 NA NA NA NA
1579388400.0 503.0 39 0 NA NA NA NA NA NA 78 0 NA NA NA NA NA NA 178 102 NA NA NA NA NA NA 225 164 NA NA NA NA NA NA
1579388400.0 504.0 43 0 NA NA NA NA NA NA 79 0 NA NA NA NA NA NA 158 106 NA NA NA NA NA NA 278 171 NA NA NA NA NA NA
1579388400.0 505.0 36 0 NA NA NA NA NA NA 79 0 NA NA NA NA NA NA 159 100 NA NA NA NA NA NA 188 151 NA NA NA NA NA NA
1579388400.0 506.0 43 0 NA NA NA NA NA NA 81 0 NA NA NA NA NA NA 151 110 NA NA NA NA NA NA 282 169 NA NA NA NA NA NA
1579388400.0 507.0 41 0 NA NA NA NA NA NA 78 0 NA NA NA NA NA NA 161 99 NA NA NA NA NA NA 196 141 NA NA NA NA NA NA
1579388400.0 508.0 36 0 NA NA NA NA NA NA 78 0 NA NA NA NA NA NA 138 101 NA NA NA NA NA NA 277 153 NA NA NA NA NA NA
1579388400.0 509.0 41 0 NA NA NA NA NA NA 77 0 NA NA NA NA NA NA 136 104 NA NA NA NA NA NA 207 155 NA NA NA NA NA NA
1579388400.0 510.0 36 0 NA NA NA NA NA NA 78 0 NA NA NA NA NA NA 232 109 NA NA NA NA NA NA 283 182 NA NA NA NA NA NA
1579388400.0 512.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 4731 NA NA NA NA NA NA NA 5666 NA NA NA NA NA NA NA
1579388400.0 513.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 653 NA NA NA NA NA NA NA 639 NA NA NA NA NA NA NA
1579388400.0 514.0 16 36 0 NA NA NA NA NA 56 84 0 NA NA NA NA NA 421 158 106 NA NA NA NA NA 549 223 163 NA NA NA NA NA
1579388400.0 515.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 3825 NA NA NA NA NA NA NA 3468 NA NA NA NA NA NA NA
1579388400.0 516.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 676 NA NA NA NA NA NA NA 643 NA NA NA NA NA NA NA
1579388400.0 517.0 16 40 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 1406 172 103 NA NA NA NA NA 1699 243 168 NA NA NA NA NA
1579388400.0 518.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 3739 NA NA NA NA NA NA NA 3461 NA NA NA NA NA NA NA
1579388400.0 519.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 674 NA NA NA NA NA NA NA 635 NA NA NA NA NA NA NA
1579388400.0 520.0 16 43 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 1438 168 104 NA NA NA NA NA 2553 240 151 NA NA NA NA NA
1579388400.0 521.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 650 NA NA NA NA NA NA NA 585 NA NA NA NA NA NA NA
1579388400.0 522.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 3734 NA NA NA NA NA NA NA 3418 NA NA NA NA NA NA NA
1579388400.0 523.0 16 47 0 NA NA NA NA NA 56 96 0 NA NA NA NA NA 979 199 110 NA NA NA NA NA 619 215 168 NA NA NA NA NA
1579388400.0 524.0 16 43 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 1431 169 111 NA NA NA NA NA 1968 210 184 NA NA NA NA NA
1579388400.0 525.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 662 NA NA NA NA NA NA NA 622 NA NA NA NA NA NA NA
1579388400.0 526.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 4152 NA NA NA NA NA NA NA 3894 NA NA NA NA NA NA NA
1579388400.0 527.0 16 36 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 1416 174 101 NA NA NA NA NA 1785 264 162 NA NA NA NA NA
1579388400.0 528.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 695 NA NA NA NA NA NA NA 719 NA NA NA NA NA NA NA
1579388400.0 529.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 4491 NA NA NA NA NA NA NA 4273 NA NA NA NA NA NA NA
1579388400.0 530.0 16 43 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 1429 160 102 NA NA NA NA NA 1889 193 157 NA NA NA NA NA
1579388400.0 531.0 51 0 NA NA NA NA NA NA 187 0 NA NA NA NA NA NA 148 109 NA NA NA NA NA NA 244 172 NA NA NA NA NA NA
1579388400.0 534.0 39 0 NA NA NA NA NA NA 91 0 NA NA NA NA NA NA 168 106 NA NA NA NA NA NA 475 151 NA NA NA NA NA NA
1579388400.0 541.0 50 0 NA NA NA NA NA NA 88 0 NA NA NA NA NA NA 150 109 NA NA NA NA NA NA 310 199 NA NA NA NA NA NA
1579388400.0 545.0 51 0 NA NA NA NA NA NA 90 0 NA NA NA NA NA NA 210 101 NA NA NA NA NA NA 242 157 NA NA NA NA NA NA
1579388400.0 551.0 16 36 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 992 181 108 NA NA NA NA NA 678 241 155 NA NA NA NA NA
1579388400.0 552.0 16 41 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 1482 170 104 NA NA NA NA NA 1818 240 172 NA NA NA NA NA
1579388400.0 554.0 16 41 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 2294 162 105 NA NA NA NA NA 2634 255 231 NA NA NA NA NA
1579388400.0 555.0 16 42 0 NA NA NA NA NA 56 83 0 NA NA NA NA NA 1076 153 100 NA NA NA NA NA 914 211 152 NA NA NA NA NA
1579388400.0 556.0 23 43 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 420 179 101 NA NA NA NA NA 607 260 150 NA NA NA NA NA
1579388400.0 560.0 42 0 NA NA NA NA NA NA 78 0 NA NA NA NA NA NA 158 111 NA NA NA NA NA NA 202 177 NA NA NA NA NA NA
1579388400.0 561.0 36 0 NA NA NA NA NA NA 79 0 NA NA NA NA NA NA 163 99 NA NA NA NA NA NA 227 146 NA NA NA NA NA NA
1579388400.0 562.0 16 44 0 NA NA NA NA NA 56 86 0 NA NA NA NA NA 264 157 109 NA NA NA NA NA 319 203 235 NA NA NA NA NA
1579388400.0 7.0 56 79 174 58 0 NA NA NA 111 358 251 101 0 NA NA NA 822 365 500 166 198 NA NA NA 515 498 668 314 256 NA NA NA
1579388400.0 7.1 59 80 176 64 0 NA NA NA 120 365 253 102 0 NA NA NA 1538 409 514 170 194 NA NA NA 871 388 736 395 241 NA NA NA
1579388400.0 7.2 58 172 241 65 0 NA NA NA 112 473 344 113 0 NA NA NA 790 1088 827 299 444 NA NA NA 503 1030 828 324 580 NA NA NA
1579388400.0 7.3 57 176 243 67 0 NA NA NA 113 467 343 113 0 NA NA NA 1221 1163 866 223 445 NA NA NA 887 1248 837 404 556 NA NA NA
1579388400.0 7.4 58 174 242 66 0 NA NA NA 112 476 345 111 0 NA NA NA 854 1089 839 222 451 NA NA NA 546 1042 870 408 580 NA NA NA
1579388400.0 9.0 NA 108 460 0 NA NA NA NA NA 363 566 0 NA NA NA NA NA 2301 3403 488 NA NA NA NA NA 1019 2027 608 NA NA NA NA
