Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1579388400.0 507.0 29 0 NA NA NA NA NA NA NA 81 0 NA NA NA NA NA NA NA 367 123 NA NA NA NA NA NA NA 291 190 NA NA NA NA NA NA NA
1579388400.0 508.0 33 0 NA NA NA NA NA NA NA 81 0 NA NA NA NA NA NA NA 165 122 NA NA NA NA NA NA NA 214 188 NA NA NA NA NA NA NA
1579388400.0 509.0 33 0 NA NA NA NA NA NA NA 79 0 NA NA NA NA NA NA NA 152 118 NA NA NA NA NA NA NA 178 176 NA NA NA NA NA NA NA
1579388400.0 510.0 29 0 NA NA NA NA NA NA NA 82 0 NA NA NA NA NA NA NA 722 120 NA NA NA NA NA NA NA 471 183 NA NA NA NA NA NA NA
1579388400.0 511.0 34 0 NA NA NA NA NA NA NA 90 0 NA NA NA NA NA NA NA 9654 113 NA NA NA NA NA NA NA 15439 153 NA NA NA NA NA NA NA
1579388400.0 512.0 12 36 0 NA NA NA NA NA NA 61 88 0 NA NA NA NA NA NA 3941 207 126 NA NA NA NA NA NA 16455 337 190 NA NA NA NA NA NA
1579388400.0 513.0 12 36 0 NA NA NA NA NA NA 61 91 0 NA NA NA NA NA NA 767 174 113 NA NA NA NA NA NA 2849 260 152 NA NA NA NA NA NA
1579388400.0 514.0 12 32 0 NA NA NA NA NA NA 61 91 0 NA NA NA NA NA NA 333 194 118 NA NA NA NA NA NA 660 247 193 NA NA NA NA NA NA
1579388400.0 515.0 12 34 0 NA NA NA NA NA NA 60 90 0 NA NA NA NA NA NA 12877 165 119 NA NA NA NA NA NA 16489 199 188 NA NA NA NA NA NA
1579388400.0 516.0 12 35 0 NA NA NA NA NA NA 60 90 0 NA NA NA NA NA NA 781 184 115 NA NA NA NA NA NA 3136 433 154 NA NA NA NA NA NA
1579388400.0 517.0 12 37 0 NA NA NA NA NA NA 60 90 0 NA NA NA NA NA NA 829 180 113 NA NA NA NA NA NA 958 211 164 NA NA NA NA NA NA
1579388400.0 518.0 12 29 0 NA NA NA NA NA NA 60 89 0 NA NA NA NA NA NA 12558 164 125 NA NA NA NA NA NA 16263 201 186 NA NA NA NA NA NA
1579388400.0 519.0 12 36 0 NA NA NA NA NA NA 60 91 0 NA NA NA NA NA NA 785 198 115 NA NA NA NA NA NA 2697 296 163 NA NA NA NA NA NA
1579388400.0 520.0 12 36 0 NA NA NA NA NA NA 60 91 0 NA NA NA NA NA NA 831 187 119 NA NA NA NA NA NA 990 225 179 NA NA NA NA NA NA
1579388400.0 521.0 12 35 0 NA NA NA NA NA NA 61 92 0 NA NA NA NA NA NA 781 201 113 NA NA NA NA NA NA 3000 253 151 NA NA NA NA NA NA
1579388400.0 522.0 12 29 0 NA NA NA NA NA NA 60 90 0 NA NA NA NA NA NA 3952 188 125 NA NA NA NA NA NA 16449 254 185 NA NA NA NA NA NA
1579388400.0 523.0 13 47 0 NA NA NA NA NA NA 61 100 0 NA NA NA NA NA NA 2418 220 114 NA NA NA NA NA NA 2276 329 153 NA NA NA NA NA NA
1579388400.0 524.0 12 37 0 NA NA NA NA NA NA 61 92 0 NA NA NA NA NA NA 834 208 114 NA NA NA NA NA NA 1206 209 152 NA NA NA NA NA NA
1579388400.0 525.0 12 35 0 NA NA NA NA NA NA 60 91 0 NA NA NA NA NA NA 845 179 114 NA NA NA NA NA NA 2471 371 163 NA NA NA NA NA NA
1579388400.0 526.0 12 35 0 NA NA NA NA NA NA 61 91 0 NA NA NA NA NA NA 3946 175 120 NA NA NA NA NA NA 16455 226 176 NA NA NA NA NA NA
1579388400.0 527.0 12 36 0 NA NA NA NA NA NA 60 91 0 NA NA NA NA NA NA 839 178 118 NA NA NA NA NA NA 954 238 174 NA NA NA NA NA NA
1579388400.0 528.0 12 35 0 NA NA NA NA NA NA 61 91 0 NA NA NA NA NA NA 606 195 128 NA NA NA NA NA NA 962 363 228 NA NA NA NA NA NA
1579388400.0 529.0 12 31 0 NA NA NA NA NA NA 61 90 0 NA NA NA NA NA NA 12797 184 122 NA NA NA NA NA NA 16439 224 187 NA NA NA NA NA NA
1579388400.0 530.0 12 33 0 NA NA NA NA NA NA 61 92 0 NA NA NA NA NA NA 834 208 114 NA NA NA NA NA NA 1003 232 156 NA NA NA NA NA NA
1579388400.0 531.0 45 0 NA NA NA NA NA NA NA 193 0 NA NA NA NA NA NA NA 145 120 NA NA NA NA NA NA NA 258 186 NA NA NA NA NA NA NA
1579388400.0 534.0 39 0 NA NA NA NA NA NA NA 100 0 NA NA NA NA NA NA NA 187 119 NA NA NA NA NA NA NA 320 171 NA NA NA NA NA NA NA
1579388400.0 535.0 35 0 NA NA NA NA NA NA NA 91 0 NA NA NA NA NA NA NA 843 116 NA NA NA NA NA NA NA 924 171 NA NA NA NA NA NA NA
1579388400.0 536.0 37 0 NA NA NA NA NA NA NA 105 0 NA NA NA NA NA NA NA 404 116 NA NA NA NA NA NA NA 420 172 NA NA NA NA NA NA NA
1579388400.0 541.0 41 0 NA NA NA NA NA NA NA 96 0 NA NA NA NA NA NA NA 170 120 NA NA NA NA NA NA NA 391 185 NA NA NA NA NA NA NA
1579388400.0 545.0 42 0 NA NA NA NA NA NA NA 96 0 NA NA NA NA NA NA NA 198 115 NA NA NA NA NA NA NA 291 171 NA NA NA NA NA NA NA
1579388400.0 551.0 13 31 0 NA NA NA NA NA NA 60 85 0 NA NA NA NA NA NA 867 185 124 NA NA NA NA NA NA 1144 364 181 NA NA NA NA NA NA
1579388400.0 552.0 12 30 0 NA NA NA NA NA NA 60 91 0 NA NA NA NA NA NA 839 182 114 NA NA NA NA NA NA 1128 236 153 NA NA NA NA NA NA
1579388400.0 554.0 12 38 0 NA NA NA NA NA NA 61 90 0 NA NA NA NA NA NA 1442 186 118 NA NA NA NA NA NA 1713 270 189 NA NA NA NA NA NA
1579388400.0 555.0 13 36 0 NA NA NA NA NA NA 60 86 0 NA NA NA NA NA NA 1216 211 112 NA NA NA NA NA NA 3507 414 155 NA NA NA NA NA NA
1579388400.0 556.0 12 32 0 NA NA NA NA NA NA 61 93 0 NA NA NA NA NA NA 315 213 120 NA NA NA NA NA NA 947 214 177 NA NA NA NA NA NA
1579388400.0 560.0 30 0 NA NA NA NA NA NA NA 80 0 NA NA NA NA NA NA NA 172 121 NA NA NA NA NA NA NA 402 182 NA NA NA NA NA NA NA
1579388400.0 561.0 34 0 NA NA NA NA NA NA NA 82 0 NA NA NA NA NA NA NA 174 116 NA NA NA NA NA NA NA 208 162 NA NA NA NA NA NA NA
1579388400.0 562.0 12 37 0 NA NA NA NA NA NA 60 88 0 NA NA NA NA NA NA 318 170 115 NA NA NA NA NA NA 1707 296 168 NA NA NA NA NA NA
1579388400.0 7.0 47 94 112 51 0 NA NA NA NA 112 416 228 111 0 NA NA NA NA 519 340 400 190 206 NA NA NA NA 612 401 634 423 247 NA NA NA NA
1579388400.0 7.1 45 101 112 51 0 NA NA NA NA 106 418 232 111 0 NA NA NA NA 1090 334 408 205 225 NA NA NA NA 775 374 528 451 378 NA NA NA NA
1579388400.0 7.21 49 185 173 53 0 NA NA NA NA 112 506 336 116 0 NA NA NA NA 620 1880 619 173 276 NA NA NA NA 651 983 748 1209 3578 NA NA NA NA
1579388400.0 7.3 46 166 166 52 0 NA NA NA NA 111 492 316 117 0 NA NA NA NA 1248 1349 658 342 337 NA NA NA NA 1034 868 778 447 469 NA NA NA NA
1579388400.0 7.4 47 179 173 56 0 NA NA NA NA 112 494 340 111 0 NA NA NA NA 535 1918 640 173 284 NA NA NA NA 569 929 940 271 1718 NA NA NA NA
