Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1579388400.0 136.858 NA 231 359 0 NA NA NA NA NA NA 372 519 0 NA NA NA NA NA NA 1729 2969 1298 NA NA NA NA NA NA 1645 2354 1407 NA NA NA NA NA
1579388400.0 136.864 NA 272 483 0 NA NA NA NA NA NA 395 788 0 NA NA NA NA NA NA 4950 35821 2441 NA NA NA NA NA NA 2605 13584 2812 NA NA NA NA NA
1579388400.0 136.8642 NA 276 516 0 NA NA NA NA NA NA 398 776 0 NA NA NA NA NA NA 4927 34557 2597 NA NA NA NA NA NA 2478 12631 3089 NA NA NA NA NA
1579388400.0 136.8643 NA 272 476 0 NA NA NA NA NA NA 374 803 0 NA NA NA NA NA NA 4868 34660 2786 NA NA NA NA NA NA 2520 13052 3225 NA NA NA NA NA
1579388400.0 136.865 NA 267 537 0 NA NA NA NA NA NA 395 828 0 NA NA NA NA NA NA 4355 36874 2738 NA NA NA NA NA NA 2158 14478 3174 NA NA NA NA NA
1579388400.0 136.87 NA 229 363 0 NA NA NA NA NA NA 365 532 0 NA NA NA NA NA NA 1849 3314 1327 NA NA NA NA NA NA 1557 2695 1459 NA NA NA NA NA
1579388400.0 136.871 NA 267 487 0 NA NA NA NA NA NA 435 768 0 NA NA NA NA NA NA 5636 40870 2643 NA NA NA NA NA NA 2586 14934 3060 NA NA NA NA NA
1579388400.0 1360.0 70 185 308 0 NA NA NA NA NA 146 587 484 0 NA NA NA NA NA 1887 300 1622 709 NA NA NA NA NA 1554 374 2002 889 NA NA NA NA NA
1579388400.0 1361.0 90 186 341 0 NA NA NA NA NA 179 587 488 0 NA NA NA NA NA 3121 458 1705 719 NA NA NA NA NA 2228 455 1912 802 NA NA NA NA NA
1579388400.0 1361.17 71 161 359 0 NA NA NA NA NA 147 590 530 0 NA NA NA NA NA 3424 585 1811 1103 NA NA NA NA NA 2337 421 1869 1232 NA NA NA NA NA
1579388400.0 1362.17 72 163 360 0 NA NA NA NA NA 147 589 555 0 NA NA NA NA NA 5429 594 1847 1094 NA NA NA NA NA 4254 368 2007 1141 NA NA NA NA NA
1579388400.0 1363.17 74 162 365 0 NA NA NA NA NA 149 589 578 0 NA NA NA NA NA 8805 1369 3819 1781 NA NA NA NA NA 5760 836 4316 2154 NA NA NA NA NA
1579388400.0 1366.0 NA 168 334 0 NA NA NA NA NA NA 550 495 0 NA NA NA NA NA NA 448 1693 721 NA NA NA NA NA NA 601 2013 814 NA NA NA NA NA
1579388400.0 139901.0 NA 152 339 0 NA NA NA NA NA NA 602 460 0 NA NA NA NA NA NA 467 1680 719 NA NA NA NA NA NA 632 1706 844 NA NA NA NA NA
1579388400.0 139902.0 NA 154 345 0 NA NA NA NA NA NA 603 495 0 NA NA NA NA NA NA 491 1813 722 NA NA NA NA NA NA 488 1823 835 NA NA NA NA NA
1579388400.0 140.0 78 200 208 0 NA NA NA NA NA 155 538 326 0 NA NA NA NA NA 2758 335 755 228 NA NA NA NA NA 2413 455 962 270 NA NA NA NA NA
1579388400.0 144.6 NA 296 NA NA NA NA NA NA NA NA 412 NA NA NA NA NA NA NA NA 4673 NA NA NA NA NA NA NA NA 4618 NA NA NA NA NA NA NA
1579388400.0 148.0 104 162 358 0 NA NA NA NA NA 157 542 575 0 NA NA NA NA NA 8172 1153 4230 1842 NA NA NA NA NA 8531 982 4260 2140 NA NA NA NA NA
1579388400.0 149.0 62 177 352 0 NA NA NA NA NA 128 591 521 0 NA NA NA NA NA 1555 400 1750 1177 NA NA NA NA NA 1071 364 1828 1227 NA NA NA NA NA
1579388400.0 150.0 70 198 243 0 NA NA NA NA NA 125 549 416 0 NA NA NA NA NA 2572 713 726 368 NA NA NA NA NA 2273 759 972 420 NA NA NA NA NA
1579388400.0 20034.0 NA 297 378 0 NA NA NA NA NA NA 467 546 0 NA NA NA NA NA NA 2466 2454 600 NA NA NA NA NA NA 1483 2322 660 NA NA NA NA NA
1579388400.0 20034.1 NA 301 207 0 NA NA NA NA NA NA 467 292 0 NA NA NA NA NA NA 2488 1030 241 NA NA NA NA NA NA 1358 1069 285 NA NA NA NA NA
1579388400.0 2017.1 359 0 128 NA NA NA NA NA NA 743 0 212 NA NA NA NA NA NA 1057 272 849 NA NA NA NA NA NA 883 441 980 NA NA NA NA NA NA
1579388400.0 2017.11 373 0 127 NA NA NA NA NA NA 736 0 205 NA NA NA NA NA NA 1226 261 910 NA NA NA NA NA NA 1094 311 905 NA NA NA NA NA NA
1579388400.0 2017.12 356 0 125 NA NA NA NA NA NA 725 0 217 NA NA NA NA NA NA 1011 261 829 NA NA NA NA NA NA 1004 351 903 NA NA NA NA NA NA
1579388400.0 2017.2 301 0 123 NA NA NA NA NA NA 763 0 205 NA NA NA NA NA NA 892 244 807 NA NA NA NA NA NA 830 296 974 NA NA NA NA NA NA
1579388400.0 2017.3 305 0 121 NA NA NA NA NA NA 733 0 201 NA NA NA NA NA NA 916 244 812 NA NA NA NA NA NA 999 303 953 NA NA NA NA NA NA
1579388400.0 2017.4 362 0 126 NA NA NA NA NA NA 733 0 205 NA NA NA NA NA NA 961 251 822 NA NA NA NA NA NA 1044 304 944 NA NA NA NA NA NA
1579388400.0 2017.5 362 0 126 NA NA NA NA NA NA 724 0 214 NA NA NA NA NA NA 960 258 817 NA NA NA NA NA NA 1091 309 929 NA NA NA NA NA NA
1579388400.0 2017.6 356 0 128 NA NA NA NA NA NA 737 0 207 NA NA NA NA NA NA 1062 264 844 NA NA NA NA NA NA 1169 341 1118 NA NA NA NA NA NA
1579388400.0 2017.7 346 0 126 NA NA NA NA NA NA 738 0 214 NA NA NA NA NA NA 990 262 836 NA NA NA NA NA NA 1009 324 1072 NA NA NA NA NA NA
1579388400.0 2017.8 222 NA NA NA NA NA NA NA NA 308 NA NA NA NA NA NA NA NA 656 NA NA NA NA NA NA NA NA 721 NA NA NA NA NA NA NA NA
1579388400.0 2017.9 371 0 127 NA NA NA NA NA NA 745 0 207 NA NA NA NA NA NA 905 253 814 NA NA NA NA NA NA 865 304 899 NA NA NA NA NA NA
1579388400.0 2018.1 372 0 126 NA NA NA NA NA NA 737 0 204 NA NA NA NA NA NA 1089 270 845 NA NA NA NA NA NA 1034 403 1065 NA NA NA NA NA NA
1579388400.0 2018.11 385 0 130 NA NA NA NA NA NA 740 0 206 NA NA NA NA NA NA 1284 267 906 NA NA NA NA NA NA 1019 313 952 NA NA NA NA NA NA
1579388400.0 2018.12 380 0 128 NA NA NA NA NA NA 763 0 208 NA NA NA NA NA NA 1030 259 837 NA NA NA NA NA NA 1165 312 903 NA NA NA NA NA NA
1579388400.0 2018.2 313 0 126 NA NA NA NA NA NA 767 0 206 NA NA NA NA NA NA 915 239 811 NA NA NA NA NA NA 881 272 907 NA NA NA NA NA NA
1579388400.0 2018.3 388 0 124 NA NA NA NA NA NA 798 0 202 NA NA NA NA NA NA 939 246 809 NA NA NA NA NA NA 864 298 919 NA NA NA NA NA NA
1579388400.0 2018.4 368 0 125 NA NA NA NA NA NA 739 0 217 NA NA NA NA NA NA 990 260 825 NA NA NA NA NA NA 922 313 922 NA NA NA NA NA NA
1579388400.0 2018.5 374 0 126 NA NA NA NA NA NA 768 0 202 NA NA NA NA NA NA 982 254 828 NA NA NA NA NA NA 928 317 958 NA NA NA NA NA NA
1579388400.0 2018.6 381 0 129 NA NA NA NA NA NA 740 0 206 NA NA NA NA NA NA 1063 257 838 NA NA NA NA NA NA 806 303 968 NA NA NA NA NA NA
1579388400.0 2018.7 379 0 125 NA NA NA NA NA NA 745 0 209 NA NA NA NA NA NA 992 260 824 NA NA NA NA NA NA 875 350 902 NA NA NA NA NA NA
1579388400.0 2018.9 363 0 123 NA NA NA NA NA NA 734 0 216 NA NA NA NA NA NA 914 253 825 NA NA NA NA NA NA 845 333 1049 NA NA NA NA NA NA
1579388400.0 202.0 NA 180 363 0 NA NA NA NA NA NA 596 526 0 NA NA NA NA NA NA 771 2221 513 NA NA NA NA NA NA 596 2183 593 NA NA NA NA NA
1579388400.0 205.0 NA 174 366 0 NA NA NA NA NA NA 556 506 0 NA NA NA NA NA NA 812 2160 502 NA NA NA NA NA NA 622 2469 555 NA NA NA NA NA
1579388400.0 250200.0 NA 317 453 0 NA NA NA NA NA NA 685 631 0 NA NA NA NA NA NA 10983 2893 735 NA NA NA NA NA NA 4005 2467 817 NA NA NA NA NA
1579388400.0 250200.118 75 510 282 176 NA NA NA NA NA 141 854 503 265 NA NA NA NA NA 2138 3358 2612 1416 NA NA NA NA NA 948 2247 1725 1597 NA NA NA NA NA
1579388400.0 250200.17 NA 380 464 0 NA NA NA NA NA NA 684 694 0 NA NA NA NA NA NA 15743 5381 1777 NA NA NA NA NA NA 5402 4197 2122 NA NA NA NA NA
1579388400.0 250200.18 NA 558 547 0 NA NA NA NA NA NA 999 760 0 NA NA NA NA NA NA 25193 7519 3502 NA NA NA NA NA NA 8731 4921 3934 NA NA NA NA NA
1579388400.0 250202.0 NA 327 442 0 NA NA NA NA NA NA 674 645 0 NA NA NA NA NA NA 11351 3021 737 NA NA NA NA NA NA 3975 2328 797 NA NA NA NA NA
1579388400.0 250202.118 73 533 297 188 NA NA NA NA NA 150 846 530 274 NA NA NA NA NA 3815 3615 2982 1380 NA NA NA NA NA 1824 2102 1933 1446 NA NA NA NA NA
1579388400.0 250202.17 NA 394 473 0 NA NA NA NA NA NA 788 694 0 NA NA NA NA NA NA 12196 3376 1118 NA NA NA NA NA NA 4381 2259 1253 NA NA NA NA NA
1579388400.0 250202.18 NA 570 543 0 NA NA NA NA NA NA 949 759 0 NA NA NA NA NA NA 28740 7755 3370 NA NA NA NA NA NA 9891 5000 3777 NA NA NA NA NA
1579388400.0 250202.181 NA 445 567 547 0 NA NA NA NA NA 687 1012 778 0 NA NA NA NA NA 5869 28814 8731 3385 NA NA NA NA NA 2776 9765 5888 3959 NA NA NA NA
1579388400.0 250203.0 NA 341 437 0 NA NA NA NA NA NA 632 613 0 NA NA NA NA NA NA 10614 3028 735 NA NA NA NA NA NA 3909 2358 807 NA NA NA NA NA
1579388400.0 250203.17 NA 377 461 0 NA NA NA NA NA NA 738 671 0 NA NA NA NA NA NA 12646 2875 1105 NA NA NA NA NA NA 4373 2169 1168 NA NA NA NA NA
1579388400.0 250203.18 NA 580 545 0 NA NA NA NA NA NA 1300 768 0 NA NA NA NA NA NA 27570 6802 3143 NA NA NA NA NA NA 9686 4999 3424 NA NA NA NA NA
1579388400.0 250204.0 NA 314 436 0 NA NA NA NA NA NA 684 601 0 NA NA NA NA NA NA 11432 2859 737 NA NA NA NA NA NA 4213 2057 872 NA NA NA NA NA
1579388400.0 250204.17 NA 381 463 0 NA NA NA NA NA NA 743 669 0 NA NA NA NA NA NA 14665 5761 1811 NA NA NA NA NA NA 5235 4185 2164 NA NA NA NA NA
1579388400.0 250204.18 NA 558 529 0 NA NA NA NA NA NA 1018 759 0 NA NA NA NA NA NA 27136 8318 3366 NA NA NA NA NA NA 9670 5462 3860 NA NA NA NA NA
1579388400.0 250205.0 NA 323 440 0 NA NA NA NA NA NA 631 611 0 NA NA NA NA NA NA 11278 2803 723 NA NA NA NA NA NA 3895 1915 781 NA NA NA NA NA
1579388400.0 250205.17 NA 385 473 0 NA NA NA NA NA NA 791 655 0 NA NA NA NA NA NA 11936 2847 1103 NA NA NA NA NA NA 4373 2222 1172 NA NA NA NA NA
1579388400.0 250205.18 NA 548 545 0 NA NA NA NA NA NA 1003 720 0 NA NA NA NA NA NA 27324 7181 3212 NA NA NA NA NA NA 9678 5007 3590 NA NA NA NA NA
1579388400.0 250206.0 NA 328 444 0 NA NA NA NA NA NA 670 614 0 NA NA NA NA NA NA 11574 2889 739 NA NA NA NA NA NA 4372 2176 928 NA NA NA NA NA
1579388400.0 250206.118 66 509 286 178 NA NA NA NA NA 141 720 483 264 NA NA NA NA NA 1447 2273 1852 1287 NA NA NA NA NA 834 2033 1637 1588 NA NA NA NA NA
1579388400.0 250206.17 NA 380 458 0 NA NA NA NA NA NA 786 654 0 NA NA NA NA NA NA 11758 3023 1106 NA NA NA NA NA NA 4198 2433 1179 NA NA NA NA NA
1579388400.0 250206.18 NA 563 535 0 NA NA NA NA NA NA 1001 757 0 NA NA NA NA NA NA 27635 7136 3397 NA NA NA NA NA NA 9700 4720 4049 NA NA NA NA NA
1579388400.0 250207.17 NA 378 479 0 NA NA NA NA NA NA 884 666 0 NA NA NA NA NA NA 11220 2721 1090 NA NA NA NA NA NA 4459 2081 1170 NA NA NA NA NA
1579388400.0 250207.18 NA 535 522 0 NA NA NA NA NA NA 1008 758 0 NA NA NA NA NA NA 25037 7154 2903 NA NA NA NA NA NA 9302 4599 3142 NA NA NA NA NA
1579388400.0 250400.0 344 0 130 NA NA NA NA NA NA 722 0 211 NA NA NA NA NA NA 1147 223 867 NA NA NA NA NA NA 1104 271 1093 NA NA NA NA NA NA
1579388400.0 250400.17 399 0 130 NA NA NA NA NA NA 741 0 224 NA NA NA NA NA NA 1432 249 899 NA NA NA NA NA NA 1321 305 1016 NA NA NA NA NA NA
1579388400.0 250400.18 428 0 134 NA NA NA NA NA NA 746 0 210 NA NA NA NA NA NA 1545 252 903 NA NA NA NA NA NA 1288 295 931 NA NA NA NA NA NA
1579388400.0 250402.0 356 0 134 NA NA NA NA NA NA 745 0 215 NA NA NA NA NA NA 1280 233 880 NA NA NA NA NA NA 1217 292 886 NA NA NA NA NA NA
1579388400.0 250402.17 394 0 131 NA NA NA NA NA NA 728 0 227 NA NA NA NA NA NA 1479 260 921 NA NA NA NA NA NA 1221 308 1019 NA NA NA NA NA NA
1579388400.0 250402.171 336 403 0 NA NA NA NA NA NA 664 739 0 NA NA NA NA NA NA 1334 1639 260 NA NA NA NA NA NA 979 952 310 NA NA NA NA NA NA
1579388400.0 250402.18 432 0 136 NA NA NA NA NA NA 772 0 225 NA NA NA NA NA NA 1593 271 913 NA NA NA NA NA NA 1443 351 892 NA NA NA NA NA NA
1579388400.0 250402.181 350 414 0 NA NA NA NA NA NA 665 738 0 NA NA NA NA NA NA 1459 1672 261 NA NA NA NA NA NA 1187 1113 312 NA NA NA NA NA NA
1579388400.0 250403.0 350 0 129 NA NA NA NA NA NA 709 0 206 NA NA NA NA NA NA 1122 223 857 NA NA NA NA NA NA 1309 280 934 NA NA NA NA NA NA
1579388400.0 250403.17 408 0 132 NA NA NA NA NA NA 743 0 218 NA NA NA NA NA NA 1393 258 886 NA NA NA NA NA NA 1198 356 1038 NA NA NA NA NA NA
1579388400.0 250403.18 419 0 133 NA NA NA NA NA NA 736 0 225 NA NA NA NA NA NA 1543 260 915 NA NA NA NA NA NA 1311 410 938 NA NA NA NA NA NA
1579388400.0 250405.0 338 0 128 NA NA NA NA NA NA 700 0 208 NA NA NA NA NA NA 1157 221 860 NA NA NA NA NA NA 1316 267 917 NA NA NA NA NA NA
1579388400.0 250405.17 401 0 132 NA NA NA NA NA NA 737 0 208 NA NA NA NA NA NA 1398 254 891 NA NA NA NA NA NA 1372 314 1011 NA NA NA NA NA NA
1579388400.0 250405.18 417 0 134 NA NA NA NA NA NA 743 0 212 NA NA NA NA NA NA 1496 254 905 NA NA NA NA NA NA 1255 345 961 NA NA NA NA NA NA
1579388400.0 250406.0 343 0 129 NA NA NA NA NA NA 706 0 206 NA NA NA NA NA NA 1005 227 834 NA NA NA NA NA NA 1032 285 917 NA NA NA NA NA NA
1579388400.0 250406.17 384 0 133 NA NA NA NA NA NA 770 0 212 NA NA NA NA NA NA 1157 256 851 NA NA NA NA NA NA 1173 366 954 NA NA NA NA NA NA
1579388400.0 250406.18 404 0 133 NA NA NA NA NA NA 743 0 209 NA NA NA NA NA NA 1204 245 846 NA NA NA NA NA NA 1378 289 885 NA NA NA NA NA NA
1579388400.0 250407.0 290 0 127 NA NA NA NA NA NA 733 0 217 NA NA NA NA NA NA 1018 206 840 NA NA NA NA NA NA 1117 240 884 NA NA NA NA NA NA
1579388400.0 250407.17 341 0 131 NA NA NA NA NA NA 742 0 213 NA NA NA NA NA NA 1296 239 878 NA NA NA NA NA NA 1169 298 920 NA NA NA NA NA NA
1579388400.0 250407.18 363 0 131 NA NA NA NA NA NA 729 0 205 NA NA NA NA NA NA 1321 242 871 NA NA NA NA NA NA 1347 314 924 NA NA NA NA NA NA
1579388400.0 250408.0 347 0 133 NA NA NA NA NA NA 736 0 206 NA NA NA NA NA NA 1228 225 870 NA NA NA NA NA NA 1329 262 884 NA NA NA NA NA NA
1579388400.0 250408.17 398 0 136 NA NA NA NA NA NA 743 0 227 NA NA NA NA NA NA 1509 262 915 NA NA NA NA NA NA 1327 343 899 NA NA NA NA NA NA
1579388400.0 250408.18 423 0 134 NA NA NA NA NA NA 747 0 209 NA NA NA NA NA NA 1577 255 916 NA NA NA NA NA NA 1294 297 962 NA NA NA NA NA NA
1579388400.0 250409.0 370 0 134 NA NA NA NA NA NA 657 0 209 NA NA NA NA NA NA 1643 261 1063 NA NA NA NA NA NA 1188 340 1033 NA NA NA NA NA NA
1579388400.0 250409.18 429 0 139 NA NA NA NA NA NA 786 0 226 NA NA NA NA NA NA 2002 300 1113 NA NA NA NA NA NA 1362 497 1137 NA NA NA NA NA NA
1579388400.0 25203.0 NA 310 607 0 NA NA NA NA NA NA 618 829 0 NA NA NA NA NA NA 2175 3501 732 NA NA NA NA NA NA 1064 2989 805 NA NA NA NA NA
1579388400.0 25210.0 96 286 590 0 NA NA NA NA NA 182 618 811 0 NA NA NA NA NA 2694 1155 2491 729 NA NA NA NA NA 1839 694 2544 836 NA NA NA NA NA
1579388400.0 25214.0 NA 299 601 0 NA NA NA NA NA NA 619 796 0 NA NA NA NA NA NA 2260 3382 738 NA NA NA NA NA NA 1228 2607 823 NA NA NA NA NA
1579388400.0 25406.0 466 0 128 NA NA NA NA NA NA 711 0 220 NA NA NA NA NA NA 1896 239 840 NA NA NA NA NA NA 1603 357 919 NA NA NA NA NA NA
1579388400.0 281.0 97 215 307 0 NA NA NA NA NA 288 589 484 0 NA NA NA NA NA 2075 456 1011 704 NA NA NA NA NA 1069 406 1526 816 NA NA NA NA NA
1579388400.0 301.0 68 216 267 0 NA NA NA NA NA 153 618 468 0 NA NA NA NA NA 1192 512 824 380 NA NA NA NA NA 872 635 1147 434 NA NA NA NA NA
1579388400.0 4.26 NA 60 301 0 NA NA NA NA NA NA 114 416 0 NA NA NA NA NA NA 335 3279 685 NA NA NA NA NA NA 467 2231 746 NA NA NA NA NA
1579388400.0 4.27 NA 65 302 0 NA NA NA NA NA NA 129 414 0 NA NA NA NA NA NA 371 3345 728 NA NA NA NA NA NA 329 2421 806 NA NA NA NA NA
1579388400.0 4.28 NA 74 307 0 NA NA NA NA NA NA 126 432 0 NA NA NA NA NA NA 616 4237 3538 NA NA NA NA NA NA 876 4238 3764 NA NA NA NA NA
1579388400.0 4.29 NA 39 301 0 161 NA NA NA NA NA 90 415 0 292 NA NA NA NA NA 294 3277 622 1286 NA NA NA NA NA 282 2297 665 1203 NA NA NA NA
1579388400.0 4.34 NA 79 306 0 NA NA NA NA NA NA 130 432 0 NA NA NA NA NA NA 426 3145 731 NA NA NA NA NA NA 491 2474 814 NA NA NA NA NA
1579388400.0 4.43 NA 39 304 0 NA NA NA NA NA NA 101 435 0 NA NA NA NA NA NA 244 3402 590 NA NA NA NA NA NA 406 2324 666 NA NA NA NA NA
1579388400.0 4.58 NA 53 316 0 NA NA NA NA NA NA 116 464 0 NA NA NA NA NA NA 312 4237 602 NA NA NA NA NA NA 358 2585 695 NA NA NA NA NA
1579388400.0 4001.0 NA 177 367 NA NA NA NA NA NA NA 598 530 NA NA NA NA NA NA NA 891 2561 NA NA NA NA NA NA NA 620 2281 NA NA NA NA NA NA
1579388400.0 4006.0 63 172 355 NA NA NA NA NA NA 146 597 507 NA NA NA NA NA NA 1202 804 2260 NA NA NA NA NA NA 621 569 2079 NA NA NA NA NA NA
1579388400.0 4007.0 60 169 289 NA NA NA NA NA NA 136 552 443 NA NA NA NA NA NA 1387 553 1623 NA NA NA NA NA NA 877 482 1836 NA NA NA NA NA NA
1579388400.0 4008.0 47 0 0 NA NA NA NA NA NA 102 0 0 NA NA NA NA NA NA 865 192 1387 NA NA NA NA NA NA 654 313 2221 NA NA NA NA NA NA
1579388400.0 500200.0 NA 205 354 0 NA NA NA NA NA NA 613 485 0 NA NA NA NA NA NA 6653 2539 514 NA NA NA NA NA NA 2602 2390 574 NA NA NA NA NA
1579388400.0 500202.0 NA 219 343 0 NA NA NA NA NA NA 614 483 0 NA NA NA NA NA NA 6723 2539 518 NA NA NA NA NA NA 2599 1813 575 NA NA NA NA NA
1579388400.0 500203.0 NA 218 359 0 NA NA NA NA NA NA 668 508 0 NA NA NA NA NA NA 6488 2569 519 NA NA NA NA NA NA 2680 2325 575 NA NA NA NA NA
1579388400.0 500204.0 NA 210 349 0 NA NA NA NA NA NA 626 505 0 NA NA NA NA NA NA 6749 2527 534 NA NA NA NA NA NA 2582 2117 596 NA NA NA NA NA
1579388400.0 500205.0 NA 209 347 0 NA NA NA NA NA NA 567 494 0 NA NA NA NA NA NA 6573 2419 508 NA NA NA NA NA NA 2530 1741 565 NA NA NA NA NA
1579388400.0 500206.0 NA 211 345 0 NA NA NA NA NA NA 614 487 0 NA NA NA NA NA NA 6610 2355 515 NA NA NA NA NA NA 2463 2017 578 NA NA NA NA NA
1579388400.0 500207.0 NA 197 340 0 NA NA NA NA NA NA 613 503 0 NA NA NA NA NA NA 5966 2280 505 NA NA NA NA NA NA 2549 2290 568 NA NA NA NA NA
1579388400.0 50203.0 NA 212 441 0 NA NA NA NA NA NA 553 621 0 NA NA NA NA NA NA 1398 2986 521 NA NA NA NA NA NA 820 2285 579 NA NA NA NA NA
1579388400.0 50207.0 NA 198 440 0 NA NA NA NA NA NA 598 614 0 NA NA NA NA NA NA 1363 2710 508 NA NA NA NA NA NA 841 2599 574 NA NA NA NA NA
1579388400.0 50208.0 NA 205 451 0 NA NA NA NA NA NA 552 652 0 NA NA NA NA NA NA 1382 3591 529 NA NA NA NA NA NA 1109 2427 588 NA NA NA NA NA
1579388400.0 511.0 43 0 NA NA NA NA NA NA NA 92 0 NA NA NA NA NA NA NA 16931 217 NA NA NA NA NA NA NA 17859 436 NA NA NA NA NA NA NA
1579388400.0 512.0 19 43 0 NA NA NA NA NA NA 67 92 0 NA NA NA NA NA NA 2789 146 106 NA NA NA NA NA NA 4309 272 145 NA NA NA NA NA NA
1579388400.0 515.0 19 43 0 NA NA NA NA NA NA 68 93 0 NA NA NA NA NA NA 2893 148 107 NA NA NA NA NA NA 5651 189 199 NA NA NA NA NA NA
1579388400.0 518.0 19 42 0 NA NA NA NA NA NA 68 90 0 NA NA NA NA NA NA 2886 135 112 NA NA NA NA NA NA 5835 181 349 NA NA NA NA NA NA
1579388400.0 520.0 21 45 0 NA NA NA NA NA NA 64 92 0 NA NA NA NA NA NA 1386 258 185 NA NA NA NA NA NA 1729 485 299 NA NA NA NA NA NA
1579388400.0 526.0 19 45 0 NA NA NA NA NA NA 68 91 0 NA NA NA NA NA NA 2905 136 107 NA NA NA NA NA NA 5671 215 268 NA NA NA NA NA NA
1579388400.0 529.0 19 37 0 NA NA NA NA NA NA 68 92 0 NA NA NA NA NA NA 2987 145 106 NA NA NA NA NA NA 5879 213 153 NA NA NA NA NA NA
1579388400.0 7.0 57 166 174 54 0 NA NA NA NA 121 579 245 115 0 NA NA NA NA 929 408 374 162 215 NA NA NA NA 564 282 444 244 320 NA NA NA NA
1579388400.0 7.1 54 156 161 64 0 NA NA NA NA 115 580 245 107 0 NA NA NA NA 1384 406 379 159 208 NA NA NA NA 774 454 523 261 268 NA NA NA NA
1579388400.0 7.21 65 138 216 56 0 NA NA NA NA 118 588 342 115 0 NA NA NA NA 1000 533 486 260 439 NA NA NA NA 833 310 619 357 486 NA NA NA NA
1579388400.0 7.22 56 208 187 62 0 NA NA NA NA 119 591 275 110 0 NA NA NA NA 899 297 528 254 323 NA NA NA NA 600 265 524 369 373 NA NA NA NA
1579388400.0 7.3 54 255 247 62 0 NA NA NA NA 115 675 356 120 0 NA NA NA NA 1417 1141 607 229 692 NA NA NA NA 909 1279 1083 375 797 NA NA NA NA
1579388400.0 7.4 58 224 253 62 0 NA NA NA NA 116 658 345 119 0 NA NA NA NA 931 1256 612 228 688 NA NA NA NA 641 1250 743 375 794 NA NA NA NA
