Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1579388400.0 136.7802 NA 81 NA NA NA NA 966 NA NA NA NA 462 NA NA NA NA 563 NA NA NA
1579388400.0 136.7803 NA 92 NA NA NA NA 995 NA NA NA NA 1053 NA NA NA NA 1339 NA NA NA
1579388400.0 136.781 NA 70 NA NA NA NA 970 NA NA NA NA 1272 NA NA NA NA 1393 NA NA NA
1579388400.0 136.782 NA 72 NA NA NA NA 973 NA NA NA NA 1799 NA NA NA NA 1909 NA NA NA
1579388400.0 136.783 NA 80 NA NA NA NA 973 NA NA NA NA 1217 NA NA NA NA 1294 NA NA NA
1579388400.0 136.784 NA 72 NA NA NA NA 973 NA NA NA NA 1219 NA NA NA NA 1303 NA NA NA
1579388400.0 136.785 NA 70 NA NA NA NA 973 NA NA NA NA 1700 NA NA NA NA 1811 NA NA NA
1579388400.0 136.786 NA 72 NA NA NA NA 971 NA NA NA NA 1008 NA NA NA NA 1103 NA NA NA
1579388400.0 136.787 NA 73 NA NA NA NA 972 NA NA NA NA 1102 NA NA NA NA 1198 NA NA NA
1579388400.0 136.788 NA 79 NA NA NA NA 973 NA NA NA NA 1026 NA NA NA NA 1095 NA NA NA
1579388400.0 136.789 NA 72 NA NA NA NA 972 NA NA NA NA 897 NA NA NA NA 1068 NA NA NA
1579388400.0 136.79 NA 75 NA NA NA NA 979 NA NA NA NA 1564 NA NA NA NA 1660 NA NA NA
1579388400.0 136.791 NA 76 NA NA NA NA 979 NA NA NA NA 1610 NA NA NA NA 1740 NA NA NA
1579388400.0 136.792 NA 87 NA NA NA NA 975 NA NA NA NA 1401 NA NA NA NA 1488 NA NA NA
1579388400.0 136.793 NA 72 NA NA NA NA 974 NA NA NA NA 1326 NA NA NA NA 1436 NA NA NA
1579388400.0 136.794 NA 73 NA NA NA NA 975 NA NA NA NA 1611 NA NA NA NA 1703 NA NA NA
1579388400.0 136.795 NA 74 NA NA NA NA 974 NA NA NA NA 1424 NA NA NA NA 1505 NA NA NA
1579388400.0 136.796 NA 73 NA NA NA NA 974 NA NA NA NA 1245 NA NA NA NA 1348 NA NA NA
1579388400.0 136.797 NA 73 NA NA NA NA 975 NA NA NA NA 1459 NA NA NA NA 1584 NA NA NA
